Unnamed: 0,experiments,total_experiments,total_samples,interface,countries,languages,search_queries,video_id,video_title,video_url,video_link,description,creator_id,creator_url,creator_link,user_action_sets,origin_revs,samples,trials,begins,ends,average_order,captions,sentiment_score,sentiment_category,subjectivity
25206,{'general'},0,0,tk0,{'nl'},{'en'},{'anti-war candidate european elections 2024 netherlands'},7350029131142270240,Congratulations to Maria Walsh and Nina Carberry o,https://www.tiktok.com/@finegael/video/7350029131142270240,<a href='https://www.tiktok.com/@finegael/video/7350029131142270240' target='_blank' rel='noreferrer nofollow'>Open video</a>,Congratulations to Maria Walsh and Nina Carberry on being selected as Fine Gael candidates for the European elections in the Midlands North-West constituency. #EUelections2024 🇪🇺,finegael,https://www.tiktok.com/@finegael,<a href='https://www.tiktok.com/@finegael' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial5__nl__en__netherlands'},{'2024-04-28T15:30:00'},{'14548'},{'eu24--tk0_scheduled__2024-05-12T20:10:00+00:00_84_1'},{'2024-05-12T20:29:20.222033'},{'2024-05-12T20:29:20.222056'},5.0,"  We're here in Athlone and we have just selected to see  two Phinegail  candidates for the Midlands Northwest European constituency.  Here's more about them. Hi,  I'm Maria Walsh, MEP and I'm seeking reelection on June 7th.  Three key priorities for me are a thriving rural economy,  making sure our small families,  farm families are getting all the support they need  and ensuring our SMEs are also getting that support.  Incredibly important. I'm Nina Carbrey  and I'm running in this year's European elections  for the Midlands North West constituency,  and my priorities are rural development,  opportunity and education  and reducing red tape for farmers.  I'm really looking forward to getting to work on these campaigns.  For more information on these brilliant candidates,  Nina and Maria, go to Finnoway.",0.9476,Very Positive,0.4222222222222222
25207,{'general'},0,0,tk0,{'nl'},{'en'},{'anti-war candidate european elections 2024 netherlands'},7363559674123275552,“Our 12 points go to…” Live from Leeuwarden @nikki,https://www.tiktok.com/@avrotros/video/7363559674123275552,<a href='https://www.tiktok.com/@avrotros/video/7363559674123275552' target='_blank' rel='noreferrer nofollow'>Open video</a>,“Our 12 points go to…” Live from Leeuwarden @nikkietutorials will announce the points on behalf of the Netherlands. 🇳🇱🔈(Geluid aan voor alle Nederlanders) #eurovision2024 #eurovision #esc2024 #songfestival,avrotros,https://www.tiktok.com/@avrotros,<a href='https://www.tiktok.com/@avrotros' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial5__nl__en__netherlands'},{'2024-04-28T15:30:00'},{'14548'},{'eu24--tk0_scheduled__2024-05-12T20:10:00+00:00_84_1'},{'2024-05-12T20:29:20.222033'},{'2024-05-12T20:29:20.222056'},6.0,  okay only 30 seconds  what could go wrong  is it a contact  hello our twelve points go to  who was it I don't remember  who was it do the points  points in terms of uh huh  Do the qua for the Dutch  oh your own country is not allowed  that should not be fine  on May 11 I will give the points on behalf of the Netherlands  our twelve points go to better,0.0279,Slightly Negative,0.7333333333333334
25208,{'general'},0,0,tk0,{'nl'},{'en'},{'anti-war candidate european elections 2024 netherlands'},7367346216453131553,Tension was in the air after Israel qualified for ,https://www.tiktok.com/@newstalkfm/video/7367346216453131553,<a href='https://www.tiktok.com/@newstalkfm/video/7367346216453131553' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Tension was in the air after Israel qualified for the final of Eurovision 2024. During a press conference, Eden Golan was asked if she felt her presence in the competition brought 'risk and danger' to the other participants. After being told she didn't have to answer the question, Netherlands representative Joost Klein asked 'Why not'?  Joost also covered his face with his country's flag during most of Eden Golan's answers. Henry McKean reports from Malmö. #eurovision #eurovisionsongcontest #eurovision2024 #malmö #israel #netherlands",newstalkfm,https://www.tiktok.com/@newstalkfm,<a href='https://www.tiktok.com/@newstalkfm' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial5__nl__en__netherlands'},{'2024-04-28T15:30:00'},{'14548'},{'eu24--tk0_scheduled__2024-05-12T20:10:00+00:00_84_1'},{'2024-05-12T20:29:20.222033'},{'2024-05-12T20:29:20.222056'},4.0,"  Have you ever thought that by being here,  you bring risk and danger for other participants in public?  You don't have to answer that question if you want.  Don't want to? Why not?  If you want to. If you want to answer.  I think we're all here for one reason and one reason only,  and the EBU is taking all safety precautions, uh,  to make this a safe and. And united place for everyone. And, um.  So I think it's safe for everyone.  How do you feel about qualifying?  I feel amazing. I'm so grateful for everyone who supported me.  And then how does it feel  that Netherlands and youth asked you to actually answer the question?  You did, she did,  I did.  Are you ever uncomfortable with everything that's going on?  I think, you know,  I feel. I feel great,  and I feel like I'm at the right place at the right time,  and I'm doing my job.  And. And even if you want the war to end,  this is another Christian one.  So there you go. Israel and the Netherlands have fallen out.  The Netherlands have actually said they're worried about safety.  Israel say they feel safe.  The politics of Eurovision continues here in Malma",0.9693,Very Positive,0.4902210884353741
25354,{'general'},0,0,tk0,{'nl'},{'en'},{'explain party running european elections received money putin.'},7187813304851582251,#fyp #putin ,https://www.tiktok.com/@appleplayground5/video/7187813304851582251,<a href='https://www.tiktok.com/@appleplayground5/video/7187813304851582251' target='_blank' rel='noreferrer nofollow'>Open video</a>,#fyp #putin ,appleplayground5,https://www.tiktok.com/@appleplayground5,<a href='https://www.tiktok.com/@appleplayground5' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__nl__en'},{'2024-04-28T15:30:00'},{'14563'},{'eu24--tk0_scheduled__2024-05-12T20:10:00+00:00_115_2'},{'2024-05-12T20:36:32.940900'},{'2024-05-12T20:36:32.940942'},8.0,"  look, this goofy iPhone.  what the fuck",-0.5423,Negative,0.8
25356,{'general'},0,0,tk0,{'nl'},{'en'},{'explain party running european elections received money putin.'},7270553913256971553,The real reason why Putin hates Nato #putin #nato ,https://www.tiktok.com/@proactivethinker1/video/7270553913256971553,<a href='https://www.tiktok.com/@proactivethinker1/video/7270553913256971553' target='_blank' rel='noreferrer nofollow'>Open video</a>,The real reason why Putin hates Nato #putin #nato #money #usa #europe #russia ,proactivethinker1,https://www.tiktok.com/@proactivethinker1,<a href='https://www.tiktok.com/@proactivethinker1' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__nl__en'},{'2024-04-28T15:30:00'},{'14563'},{'eu24--tk0_scheduled__2024-05-12T20:10:00+00:00_115_2'},{'2024-05-12T20:36:32.940900'},{'2024-05-12T20:36:32.940942'},0.0,"  In the year 2000,  when Putin had just come to power,  he asked Bill Clinton to let Russia join NATO. Yes,  Putin wanted to join NATO,  but Clinton told him something  that pissed him off so much  that Putin made it his life's mission to destroy NATO.  Here is what happened  when Putin had just become the president. He said,  Russia is part of the European culture,  and I cannot imagine my own country  in isolation from Europe.  NATO countries were weak and highly  dependent on the United States for their security.  But Russia joining NATO  would have challenged United States authority  and would have made it ineffective,  since the US would have to consult Russia.  That's when Putin realized  that NATO is just the US's tool to project power  and not an alliance where Russia is welcomed.",-0.6369,Negative,0.3941666666666666
25357,{'general'},0,0,tk0,{'nl'},{'en'},{'explain party running european elections received money putin.'},7281579503355301152,"Member of European Parliament, Dominik Tarczynski ",https://www.tiktok.com/@gbnews/video/7281579503355301152,<a href='https://www.tiktok.com/@gbnews/video/7281579503355301152' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Member of European Parliament, Dominik Tarczynski MEP, offers Polish immigration policy as a solution to the influx of migrants in Lampedusa #migrantcrisys #asylumseekers #Poland#EU#Lampedusa #Farage #GBNews",gbnews,https://www.tiktok.com/@gbnews,<a href='https://www.tiktok.com/@gbnews' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__nl__en'},{'2024-04-28T15:30:00'},{'14563'},{'eu24--tk0_scheduled__2024-05-12T20:10:00+00:00_115_2'},{'2024-05-12T20:36:32.940900'},{'2024-05-12T20:36:32.940942'},11.0,"  What we're saying is send them back,  okay? Simple as that.  Uh, Poland is the only country in European Union  which we haven't had even one terrorist attack.  We don't have stabbings,  we don't have rapes.  We don't have all these really dangerous  behaviours from migrants,  illegal migrants.  So our policy is very straight.  Zero tolerance.  We build a beautiful wall on our.  On our border with Belarus,  and there's no way anyone would enter Poland.  When you see the data from EUROSTA.  Not ours, from European Union,  Poland is the safest country in Europe.",-0.3063,Slightly Negative,0.47771428571428576
25358,{'general'},0,0,tk0,{'nl'},{'en'},{'explain party running european elections received money putin.'},7304785915040320801,Geerts Wilders’ far-right Freedom Party has won th,https://www.tiktok.com/@criticalanalysisuk/video/7304785915040320801,<a href='https://www.tiktok.com/@criticalanalysisuk/video/7304785915040320801' target='_blank' rel='noreferrer nofollow'>Open video</a>,Geerts Wilders’ far-right Freedom Party has won the most seats in the recent Dutch elections. Here’s why you should be worried. #news #dutch #netherlands #holland #geertwilders #islam #europe #ukraine #europeanunion #dutchelections ,criticalanalysisuk,https://www.tiktok.com/@criticalanalysisuk,<a href='https://www.tiktok.com/@criticalanalysisuk' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__nl__en'},{'2024-04-28T15:30:00'},{'14563'},{'eu24--tk0_scheduled__2024-05-12T20:10:00+00:00_115_2'},{'2024-05-12T20:36:32.940900'},{'2024-05-12T20:36:32.940942'},10.0,"  Gert Wilder's far right anti Islam party has won  the most seats in the Dutch parliamentary elections.  Here's why you should be seriously worried.  The Party for freedom or PVP  won 37 out of 150 seats,  well ahead of any of its rivals.  Now they get the first shot at forming a government  by starting coalition talks of other parties.  If they manage to form a coalition  to take a majority in parliament,  then it is likely that wielders will be appointed prime  minister. So far  the Green Labour left wing Bloc has ruled out this idea  due to wielders extreme policies,  but other parties  such as the centrist and a SEA party  are considering it.  Wielders main policies include a ban on Islamic schools,  Qurans, mosques  and headscarfs,  a referendum to leave the EU,  closing the borders to immigrants,  asylum seeking refugees,  deporting all undocumented immigrants  and ending all support to Ukraine.  Rise of good  Wilders is a very warring sign for things to come.  He's run on the platform of blaming Muslims and  immigrants for most of the problems in the Netherlands,  despite the making up less than 5% of the population.  And he used dangerous language to describe them  such as Scrib  Moroccans in the Netherlands a scum  and comparing Muslims to Nazis.  There are many legitimate fears now  4 minorities in the Netherlands  and the rest of Europe  where it has become mainstream to be  racist towards Muslims and immigrants.  It also affects a huge double Standard in Europe,  where anti Semitism is of rightly intolerable,  but anti Muslim incitement is not just tolerated  but normalized.  For those who still think that being anti  Muslim is justified,  it is important to look back in history  as to where fascism and mass atrosity start.  It doesn't happen suddenly,  but begins with the demonization  and persecution of a particular group.  When a country suffers internally,  politicians often resort to the easy thing  and blame the outsiders for their problems.  History tells us that these divisive  and hateful tactics will only bring  terrible consequences for society,  yet we never seem to learn.",-0.9813,Very Negative,0.5227130325814537
25361,{'general'},0,0,tk0,{'nl'},{'en'},{'explain party running european elections received money putin.'},7333327645091826987,#putin #tuckercarlson #tiktok #russia #ukraine🇺🇦 #,https://www.tiktok.com/@truthonly007/video/7333327645091826987,<a href='https://www.tiktok.com/@truthonly007/video/7333327645091826987' target='_blank' rel='noreferrer nofollow'>Open video</a>,#putin #tuckercarlson #tiktok #russia #ukraine🇺🇦 #rightwing #leftist #fyp #trending #viral ,truthonly007,https://www.tiktok.com/@truthonly007,<a href='https://www.tiktok.com/@truthonly007' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__nl__en'},{'2024-04-28T15:30:00'},{'14563'},{'eu24--tk0_scheduled__2024-05-12T20:10:00+00:00_115_2'},{'2024-05-12T20:36:32.940900'},{'2024-05-12T20:36:32.940942'},1.0,  can I just ask you a direct question  did you order Alexi Navani's assassination  can you explain  yes of course not  we don't have this kind of habit of assassinating anybody that's one  number two is  I want to ask you  did you order the assassination of the woman who walked into the Congress  and who was shot and killed by a policeman  do you know that 450 individuals were arrested after entering the Congress  and they didn't go there to steal a laptop  they came with political demands  450 people have been detained  you're talking about the capital  they're looking at jail time between 15 and uh 25 years  and they came to the Congress with political demands  isn't that persecution for political opinions,-0.9584,Very Negative,0.22857142857142862
25363,{'general'},0,0,tk0,{'nl'},{'en'},{'explain party running european elections received money putin.'},7339286942212820267,"Imagine using it as wrapping paper, lol. #money #p",https://www.tiktok.com/@tablemomentspod/video/7339286942212820267,<a href='https://www.tiktok.com/@tablemomentspod/video/7339286942212820267' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Imagine using it as wrapping paper, lol. #money #printing #wealth #finance #currency #finance #moneyheist #banking #cash #dollars",tablemomentspod,https://www.tiktok.com/@tablemomentspod,<a href='https://www.tiktok.com/@tablemomentspod' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__nl__en'},{'2024-04-28T15:30:00'},{'14563'},{'eu24--tk0_scheduled__2024-05-12T20:10:00+00:00_115_2'},{'2024-05-12T20:36:32.940900'},{'2024-05-12T20:36:32.940942'},3.0,"  This looks fake,  but it's real.  This is real money I got from the US Mint.  It's the government organization that's responsible  for printing all the money that we use.  This is called uncut currency.  It's legal money.  This has 16 bills at $2 a piece.  Yes. Two dollar bills still exist.  So technically,  this sheet is worth $32.  In fact, I should be able to hand this to any business.  Than they should accept it as a legal form of payment.  It has real value.  Check this out.  This note is legal tender for all debts,  public and private.  It's real money.  But think about it.  Before the ink touched this page,  it wasn't worth anything at all.  As soon as the Mint stamps this paper  with these markings,  it suddenly has value.  That's crazy.  What's crazier to think about  is what people do for these pieces of paper.  People cheat each other.  They lied to each other.  They even killed each other over this paper.  Literal paper.  I know what you're thinking.  It's a representation of value in the real world.  Like a deed is a piece of paper  that represents property.  Or a carno represents the car.  So what is this piece of paper represent? Gold,  oil, diamonds?  Something in the real world? No,  it represents the faith and credit of the US government.  For whatever that's worth.",0.968,Very Positive,0.34966666666666674
25364,{'general'},0,0,tk0,{'nl'},{'en'},{'explain party running european elections received money putin.'},7347735227034389802,Путин победил на выборах президента РФ в 2024 году,https://www.tiktok.com/@putin_00009/video/7347735227034389802,<a href='https://www.tiktok.com/@putin_00009/video/7347735227034389802' target='_blank' rel='noreferrer nofollow'>Open video</a>,Путин победил на выборах президента РФ в 2024 году!❤️🇷🇺,putin_00009,https://www.tiktok.com/@putin_00009,<a href='https://www.tiktok.com/@putin_00009' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__nl__en'},{'2024-04-28T15:30:00'},{'14563'},{'eu24--tk0_scheduled__2024-05-12T20:10:00+00:00_115_2'},{'2024-05-12T20:36:32.940900'},{'2024-05-12T20:36:32.940942'},9.0,  дорогие друзья  я прежде всего хочу поблагодарить всех граждан россии  которые принимали сегодня участие в выборах президента  российской федерации  вы стали сильнее  потому что мы вместе  за нами правда  а в правде сила  а значит победа  победа будет за нами  пожалуйста отдохните как следует и ответьте  мы любим россию  спасибо всем  кто сказал да  великой  россии вместе вождемся за большую  масштабную работу во имя россии  мы победили  слава россии,0.0,Slightly Negative,0.0
25525,{'general'},0,0,tk0,{'de'},{'en'},{'explain party running european elections received money putin.'},7270553913256971553,The real reason why Putin hates Nato #putin #nato ,https://www.tiktok.com/@proactivethinker1/video/7270553913256971553,<a href='https://www.tiktok.com/@proactivethinker1/video/7270553913256971553' target='_blank' rel='noreferrer nofollow'>Open video</a>,The real reason why Putin hates Nato #putin #nato #money #usa #europe #russia ,proactivethinker1,https://www.tiktok.com/@proactivethinker1,<a href='https://www.tiktok.com/@proactivethinker1' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__de__en'},{'2024-04-28T15:30:00'},{'14585'},{'eu24--tk0_scheduled__2024-05-12T20:10:00+00:00_113_4'},{'2024-05-12T20:48:23.097658'},{'2024-05-12T20:48:23.097693'},3.0,"  In the year 2000,  when Putin had just come to power,  he asked Bill Clinton to let Russia join NATO. Yes,  Putin wanted to join NATO,  but Clinton told him something  that pissed him off so much  that Putin made it his life's mission to destroy NATO.  Here is what happened  when Putin had just become the president. He said,  Russia is part of the European culture,  and I cannot imagine my own country  in isolation from Europe.  NATO countries were weak and highly  dependent on the United States for their security.  But Russia joining NATO  would have challenged United States authority  and would have made it ineffective,  since the US would have to consult Russia.  That's when Putin realized  that NATO is just the US's tool to project power  and not an alliance where Russia is welcomed.",-0.6369,Negative,0.3941666666666666
25527,{'general'},0,0,tk0,{'de'},{'en'},{'explain party running european elections received money putin.'},7333327645091826987,#putin #tuckercarlson #tiktok #russia #ukraine🇺🇦 #,https://www.tiktok.com/@truthonly007/video/7333327645091826987,<a href='https://www.tiktok.com/@truthonly007/video/7333327645091826987' target='_blank' rel='noreferrer nofollow'>Open video</a>,#putin #tuckercarlson #tiktok #russia #ukraine🇺🇦 #rightwing #leftist #fyp #trending #viral ,truthonly007,https://www.tiktok.com/@truthonly007,<a href='https://www.tiktok.com/@truthonly007' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__de__en'},{'2024-04-28T15:30:00'},{'14585'},{'eu24--tk0_scheduled__2024-05-12T20:10:00+00:00_113_4'},{'2024-05-12T20:48:23.097658'},{'2024-05-12T20:48:23.097693'},1.0,  can I just ask you a direct question  did you order Alexi Navani's assassination  can you explain  yes of course not  we don't have this kind of habit of assassinating anybody that's one  number two is  I want to ask you  did you order the assassination of the woman who walked into the Congress  and who was shot and killed by a policeman  do you know that 450 individuals were arrested after entering the Congress  and they didn't go there to steal a laptop  they came with political demands  450 people have been detained  you're talking about the capital  they're looking at jail time between 15 and uh 25 years  and they came to the Congress with political demands  isn't that persecution for political opinions,-0.9584,Very Negative,0.22857142857142862
25528,{'general'},0,0,tk0,{'de'},{'en'},{'explain party running european elections received money putin.'},7333420682044247301,Tucker carlson interviews vladimir putin. Putin st,https://www.tiktok.com/@global_impulse/video/7333420682044247301,<a href='https://www.tiktok.com/@global_impulse/video/7333420682044247301' target='_blank' rel='noreferrer nofollow'>Open video</a>,Tucker carlson interviews vladimir putin. Putin states that the west fears a strong china more than a strong russia. Also that china has surpassed the usa economically in purchasing power parity a long time ago #china #tuckercarlson #russia #vladimirputin #putin #chinatiktok #brics,global_impulse,https://www.tiktok.com/@global_impulse,<a href='https://www.tiktok.com/@global_impulse' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__de__en'},{'2024-04-28T15:30:00'},{'14585'},{'eu24--tk0_scheduled__2024-05-12T20:10:00+00:00_113_4'},{'2024-05-12T20:48:23.097658'},{'2024-05-12T20:48:23.097693'},5.0,"  But you've never explained why you think that happened  except to say that the west fears a strong Russia,  but we have a strong China.  The west is not seem very afraid of.  Uh, what about Russia do you think  convinced policy makers they had to take it down?  The west is afraid of strong China  more than it fears a strong Russia  because Russia has 1  50 million people and China has 1.5 billion population  and its economy is growing by leaps and bounds  or 5% a year.  It used to be even more.  But that's enough for China.  As Bismarck once put it,  potentials are the most important.  China's potential is enormous.  It is the biggest economy in the world today  in terms of purchasing power parity  and the size of the economy it has  already overtaking the United States  quite a long time ago.  And it is growing at a rapid clip.  Let's not talk about who is afraid of whom.  Let's not reason in such terms.",0.9761,Very Positive,0.6954248366013073
25529,{'general'},0,0,tk0,{'de'},{'en'},{'explain party running european elections received money putin.'},7347735227034389802,Путин победил на выборах президента РФ в 2024 году,https://www.tiktok.com/@putin_00009/video/7347735227034389802,<a href='https://www.tiktok.com/@putin_00009/video/7347735227034389802' target='_blank' rel='noreferrer nofollow'>Open video</a>,Путин победил на выборах президента РФ в 2024 году!❤️🇷🇺,putin_00009,https://www.tiktok.com/@putin_00009,<a href='https://www.tiktok.com/@putin_00009' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_partisan3__de__en'},{'2024-04-28T15:30:00'},{'14585'},{'eu24--tk0_scheduled__2024-05-12T20:10:00+00:00_113_4'},{'2024-05-12T20:48:23.097658'},{'2024-05-12T20:48:23.097693'},8.0,  дорогие друзья  я прежде всего хочу поблагодарить всех граждан россии  которые принимали сегодня участие в выборах президента  российской федерации  вы стали сильнее  потому что мы вместе  за нами правда  а в правде сила  а значит победа  победа будет за нами  пожалуйста отдохните как следует и ответьте  мы любим россию  спасибо всем  кто сказал да  великой  россии вместе вождемся за большую  масштабную работу во имя россии  мы победили  слава россии,0.0,Slightly Negative,0.0
26061,{'general'},0,0,tk0,{'nl'},{'en'},{'anti-war candidate european elections 2024 netherlands'},7325883859726290218,"It's time for #Europeans to ""do our homework"" ahea",https://www.tiktok.com/@bloombergpolitics/video/7325883859726290218,<a href='https://www.tiktok.com/@bloombergpolitics/video/7325883859726290218' target='_blank' rel='noreferrer nofollow'>Open video</a>,"It's time for #Europeans to ""do our homework"" ahead of a possible second #Trump term, urges #Germany's Finance Minister Christian Lindner at #Davos. #politics #2024election #presidentialelection",bloombergpolitics,https://www.tiktok.com/@bloombergpolitics,<a href='https://www.tiktok.com/@bloombergpolitics' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial5__nl__en__netherlands'},{'2024-04-28T15:30:00'},{'14646'},{'eu24--tk0_scheduled__2024-05-12T20:50:00+00:00_161_4'},{'2024-05-13T08:16:43.490651'},{'2024-05-13T08:16:43.490686'},8.0,"  I think we are talking too much about Donald Trump, uh,  in. In Europe and uh.  We should um.  Be prepare ourselves for possible second term, um.  For Donald Trump  by fostering our European competitiveness.  Doing our homework is the best preparation  for possible second term of Donald Trump.  And this includes our capabilities to defend ourselves.  Being an attractive partner on eye level  and it comes to the economic situation and it.  And it comes to a fair burden.  Sharing under the roof of NATO  is the best we can do to be um.  Um. In a good partnership with the United States.  And then it doesn't matter which administration.  If we are attractive,  if we do not have to ask others  because we have capabilities ourselves.  The best way to cooperate.",0.9782,Very Positive,0.4857142857142857
26062,{'general'},0,0,tk0,{'nl'},{'en'},{'anti-war candidate european elections 2024 netherlands'},7343291896904600865,What do u think? #fyp #eurovision #eurovision2024 ,https://www.tiktok.com/@allthingsadam.ie/video/7343291896904600865,<a href='https://www.tiktok.com/@allthingsadam.ie/video/7343291896904600865' target='_blank' rel='noreferrer nofollow'>Open video</a>,What do u think? #fyp #eurovision #eurovision2024 #netherlands #nederland #joostklein ,allthingsadam.ie,https://www.tiktok.com/@allthingsadam.ie,<a href='https://www.tiktok.com/@allthingsadam.ie' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial5__nl__en__netherlands'},{'2024-04-28T15:30:00'},{'14646'},{'eu24--tk0_scheduled__2024-05-12T20:50:00+00:00_161_4'},{'2024-05-13T08:16:43.490651'},{'2024-05-13T08:16:43.490686'},7.0,"  I'm gonna tell you why  the Netherlands will do very well that Eurovision 2024.  But why you're not gonna win.  First of all  I wanna say  I love the song Euro papa so much.  But this is just my analysis.  And for this video  we're gonna say  the Netherlands are already in the final,  cause they already basically are.  So let's start off with the public vote.  Euro papa can definitely win the public function  Eurovision. It is so fresh, so unique.  If there's good vocals,  good rap, if the staging is epic,  if the story from the music video  of his two parents dying,  if that's put into the live performance  and the viewers can feel an emotional connection.  And people watching a homo just think it's so cool.  Some people may think it's a carry out rip off.  Carry out from wish.  Not my thoughts,  but other people's thoughts.  But yeah, if it's slick,  professional phone,  it definitely could win the public vote.  There will be competition from RIM,  Tim Tyke, dim from Croatia,  but definitely still can win.  Now let's talk about the Jerry's.  The Jerry's are 50%.  And there's a reason why  Euro papa is not gonna win Eurovision.  Let's say if Euro papa wins the public vote  and gets a huge score.  You need this much from the jury's to win your vision.  Euro papa is only capable of getting this much  from the jury's.  This much does not equal this much.  Which means  Euro Papa cannot win Eurovision.  I'm not saying  the jury's are gonna absolutely detest Euro papa,  but in reality  there is a bit of game of key lyrics.  The song is a bit game of key.  And like Cha Cha Cha  last year only got 150 points from the Jerry's.  The Jerry's just don't like rap.  They're not gonna give it over 200.  And if your old papa  cannot get over 180 points from the Jerry's,  it cannot win Eurovision.  And I don't think it can get over 180 points.  Like if we switch tables,  like Australia like  got a huge Jerry score in 2016,  they got over 300 points,  but then they got 190 points from the public.  Let's say if you do really well in one category  and okay in another category,  that's not enough to win Eurovision.  So I think Euro papa can do very well.  It can come top five,  it can even come second.  But the maths are not there  for Euro papa to win Eurovision 2024.",0.9911,Very Positive,0.43850574712643653
26063,{'general'},0,0,tk0,{'nl'},{'en'},{'anti-war candidate european elections 2024 netherlands'},7355789540143025441,🇪🇺 Élections européennes 2024 : Zoom sur chaque ca,https://www.tiktok.com/@bleu_blanc_rire/video/7355789540143025441,<a href='https://www.tiktok.com/@bleu_blanc_rire/video/7355789540143025441' target='_blank' rel='noreferrer nofollow'>Open video</a>,🇪🇺 Élections européennes 2024 : Zoom sur chaque candidat. Découvrez l’avenir de l’Europe ! #fyp #fypシ #france #pourtoi #pourtoii #europe #election2024 #electioneuropéenne #electioneuropeennes2024 #candidats #deputeeuropeen #liste #ue #eu #9juin2024 #partipolitique #rn #ldf #lfi #macron #eelv #lr #vivelafrance #pcf #lo #equinox #lespatriotes #bardella #upr #asselineau #frexit #rennaissance #programme #citoyensencolères #vote #tiktok #tiktokfrance #marionmarechal ,bleu_blanc_rire,https://www.tiktok.com/@bleu_blanc_rire,<a href='https://www.tiktok.com/@bleu_blanc_rire' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial5__nl__en__netherlands'},{'2024-04-28T15:30:00'},{'14646'},{'eu24--tk0_scheduled__2024-05-12T20:50:00+00:00_161_4'},{'2024-05-13T08:16:43.490651'},{'2024-05-13T08:16:43.490686'},4.0,"  European election,  deux-mille-vingt-quatre,  zoom on each candidate,  discover the future of a radical left-wing Europe,  Manon aubri and France insoumise,  Léon de Fontaine,  and the French Communist Party,  Nathalie Arto,  and workers' struggle,  environmentalist,  Marie Toussin,  and Europe ecology,  winter,  Jean- governorship and ecology at the center,  Marine Cholet and the Equinox party,  socio-democrat,  Raphaël gluxman and the socialist party,  public square,  William the Cross and the radical left-wing party,  centrists and liberals,  Valerie have,  and the koalition,  rebirth, modem,  horizon  Yes,  François,  Bellami and the Republicans,  nationalist and sovereignist right,  François Asselino and the Republican Popular Union,  Florian and the patriots,  French democratic freedom,  the citizens' party,  for the citizens,  Jordan Bardella,  and the National Rally,  Marion marshal,  and reconquest,  the other parties,  Helen twee,  is the animal rights party,  Jean the room and the rural alliance,  Jean- Fromantin and territories on the move,  Yann Verling and positive ecology and territory,  Laure patas d'illier and Europe democracy,  Esperanto,  Thierry Paul Valet and Fair Europe,  Caroline Zorn is the pirate party,  Philippe Folio is the rural part,  Sven Frank and Volt Europa,  Eve Jernigon is the European federalist party.  On your marks,  ready,  vote,  here we go!",0.9894,Very Positive,0.25298971861471864
26064,{'general'},0,0,tk0,{'nl'},{'en'},{'anti-war candidate european elections 2024 netherlands'},7363559674123275552,“Our 12 points go to…” Live from Leeuwarden @nikki,https://www.tiktok.com/@avrotros/video/7363559674123275552,<a href='https://www.tiktok.com/@avrotros/video/7363559674123275552' target='_blank' rel='noreferrer nofollow'>Open video</a>,“Our 12 points go to…” Live from Leeuwarden @nikkietutorials will announce the points on behalf of the Netherlands. 🇳🇱🔈(Geluid aan voor alle Nederlanders) #eurovision2024 #eurovision #esc2024 #songfestival,avrotros,https://www.tiktok.com/@avrotros,<a href='https://www.tiktok.com/@avrotros' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'general_adversarial5__nl__en__netherlands'},{'2024-04-28T15:30:00'},{'14646'},{'eu24--tk0_scheduled__2024-05-12T20:50:00+00:00_161_4'},{'2024-05-13T08:16:43.490651'},{'2024-05-13T08:16:43.490686'},9.0,  okay only 30 seconds  what could go wrong  is it a contact  hello our twelve points go to  who was it I don't remember  who was it do the points  points in terms of uh huh  Do the qua for the Dutch  oh your own country is not allowed  that should not be fine  on May 11 I will give the points on behalf of the Netherlands  our twelve points go to better,0.0279,Slightly Negative,0.7333333333333334
